	0	1
0	0.013604202	0.98639584
1	0.018373128	0.98162687
2	0.021977847	0.9780222
3	0.050961915	0.949038
4	0.124296814	0.8757032
5	0.0021445733	0.99785537
6	0.009697443	0.9903025
7	0.0048180064	0.995182
8	0.0013743967	0.99862564
9	0.013546466	0.9864536
10	0.0023042941	0.99769574
11	0.00032056833	0.99967945
12	0.69247127	0.3075287
13	0.0039262534	0.9960737
14	0.08167384	0.91832614
15	0.12957163	0.8704284
16	0.055419646	0.9445803
17	0.028077187	0.97192276
18	0.002439508	0.9975605
19	0.0027589577	0.997241
20	0.0062373094	0.9937627
21	0.04709374	0.95290625
22	0.0130852545	0.9869148
23	0.022268098	0.9777319
24	0.0040458925	0.99595416
25	0.025455045	0.97454494
26	0.018210381	0.98178965
27	0.013339837	0.9866601
28	0.042468548	0.9575315
29	0.008526672	0.9914733
30	0.03015361	0.9698464
31	0.06552326	0.93447673
32	0.029000858	0.9709991
33	0.00047274446	0.9995272
34	0.011967372	0.9880326
35	0.008195495	0.9918045
36	0.5344992	0.46550083
37	0.017887307	0.98211277
38	0.001436839	0.99856323
39	0.007076934	0.992923
40	0.013897163	0.9861028
41	0.0030975714	0.9969024
42	0.0036102845	0.9963897
43	0.022677574	0.97732246
44	0.0042468957	0.99575317
45	0.031729225	0.9682708
46	0.004585816	0.99541414
47	0.006978247	0.9930218
48	0.0024639233	0.99753606
49	0.015668442	0.9843315
50	0.01570104	0.98429894
51	0.9654105	0.034589507
52	0.036294617	0.96370536
53	0.02077097	0.9792291
54	0.019210625	0.98078936
55	0.067279525	0.9327205
56	0.30073264	0.6992674
57	5.430878e-05	0.99994564
58	0.0003048059	0.9996952
59	0.06468501	0.93531495
60	0.003089666	0.9969104
61	0.013123272	0.9868767
62	0.060579818	0.93942016
63	0.028954154	0.97104585
64	0.046983283	0.95301664
65	0.5013857	0.49861434
66	0.6069185	0.3930815
67	0.0027832638	0.9972167
68	0.0048909863	0.995109
69	0.0074851955	0.9925148
70	0.003782515	0.9962174
71	0.006705759	0.99329424
72	0.004680934	0.99531907
73	0.0010888681	0.99891114
74	0.040412597	0.95958745
75	0.024804847	0.9751951
76	0.029441752	0.9705583
77	0.00096424355	0.99903584
78	0.20420183	0.7957982
79	0.006035704	0.99396425
80	0.026435545	0.97356445
81	0.010908794	0.9890912
82	0.14705472	0.8529453
83	0.15748605	0.8425139
84	0.9994993	0.00050067506
85	0.02146649	0.97853357
86	0.0064230496	0.99357694
87	0.37817743	0.6218226
88	0.0002587627	0.99974126
89	0.0061962367	0.99380374
90	0.03746742	0.9625326
91	0.0004988703	0.9995011
92	0.022601405	0.9773985
93	0.000126439	0.9998735
94	0.8481286	0.15187132
95	0.124826	0.8751739
96	0.003285128	0.99671495
97	0.007828501	0.9921715
98	0.14651488	0.8534851
99	0.04171044	0.95828956
100	0.5098156	0.49018452
101	0.0018411594	0.9981589
102	0.01734183	0.9826582
103	0.011976594	0.9880234
104	0.0055970703	0.99440295
105	0.80237675	0.19762322
106	0.0019347757	0.9980652
107	0.13388176	0.86611825
108	0.018324524	0.98167545
109	0.0006798364	0.99932015
110	0.681551	0.318449
111	0.7811118	0.21888824
112	0.0023861604	0.9976139
113	4.332371e-05	0.9999567
114	0.016814845	0.9831851
115	0.0010461963	0.9989538
116	0.61558735	0.38441268
117	0.17896664	0.82103336
118	0.45809212	0.5419079
119	0.018660475	0.9813395
120	0.0029841098	0.99701595
121	0.06887796	0.93112206
122	0.0007457361	0.9992543
123	0.71277356	0.28722647
124	0.87601095	0.1239891
125	0.11840684	0.8815931
126	0.39839658	0.6016033
127	0.07864549	0.9213545
128	0.46770343	0.53229654
129	0.009985814	0.9900142
130	0.029414466	0.9705856
131	0.26719108	0.732809
132	0.0044283466	0.9955716
133	0.116120026	0.88388
134	0.0018711996	0.99812883
135	0.005531389	0.99446857
136	0.011700274	0.9882997
137	0.024644507	0.97535545
138	0.9904144	0.009585648
139	0.00032081842	0.9996792
140	0.022498826	0.97750115
141	0.17770146	0.8222985
142	0.0068949573	0.993105
143	0.013700305	0.9862997
144	0.004283564	0.9957164
145	0.05077451	0.94922554
146	0.37369168	0.6263083
147	0.18555267	0.81444734
148	0.10414518	0.89585483
149	0.050394513	0.9496055
150	0.007418022	0.99258196
151	0.0070523755	0.9929476
152	0.013477515	0.9865225
153	0.002867584	0.9971324
154	0.00894797	0.991052
155	0.0018643616	0.99813557
156	0.99880636	0.0011936938
157	0.41754273	0.5824573
158	0.023096763	0.9769033
159	0.0056256885	0.9943743
160	0.0022779577	0.99772197
161	0.82894564	0.17105436
162	0.005600691	0.99439925
163	0.0017740086	0.998226
164	0.8911635	0.10883651
165	0.016226193	0.9837738
166	0.08833714	0.91166294
167	0.0124799935	0.98752
168	0.029758452	0.9702416
169	0.08010234	0.9198976
170	0.07025017	0.9297498
171	0.91123194	0.088768035
172	0.10523101	0.894769
173	0.16534443	0.8346556
174	0.6841281	0.3158719
175	0.028784417	0.97121567
176	0.024875168	0.97512484
177	0.043127976	0.95687205
178	0.0024583288	0.99754167
179	0.01095254	0.98904747
180	0.07242825	0.9275717
181	0.047435638	0.9525644
182	0.0034986823	0.9965013
183	0.0065471567	0.9934529
184	0.04131718	0.95868284
185	0.023951376	0.97604865
186	0.59413165	0.40586838
187	0.0050933477	0.9949066
188	0.0038569644	0.99614304
189	0.915903	0.08409697
190	8.129273e-05	0.9999187
191	0.12939847	0.87060153
192	0.51312596	0.48687407
193	0.23406589	0.76593417
194	0.054468088	0.9455319
195	0.0848998	0.91510016
196	0.7919887	0.20801128
197	0.010197179	0.98980284
198	0.0012705437	0.9987294
199	0.016290141	0.9837098
200	0.012403799	0.9875963
201	0.001525057	0.9984749
202	0.04713158	0.95286846
203	0.0056738234	0.9943262
204	0.07134997	0.92865
205	0.02439179	0.97560817
206	0.06582852	0.9341715
207	0.20589937	0.7941006
208	0.011223311	0.9887766
209	0.019099258	0.9809007
210	0.32466668	0.6753334
211	0.0011444233	0.9988556
212	0.0012634745	0.99873656
213	0.003034384	0.9969656
214	0.26197514	0.7380249
215	0.023384685	0.9766153
216	0.9984676	0.0015323383
217	0.0009777906	0.99902225
218	0.0071359547	0.992864
219	0.00094373437	0.9990563
220	0.00043039047	0.9995696
221	0.051426835	0.9485732
222	0.0028226958	0.99717724
223	0.9988475	0.0011525123
224	0.008858752	0.9911412
225	0.009927916	0.990072
226	0.008905283	0.9910947
227	0.5249976	0.47500238
228	0.1218149	0.87818503
229	0.05829574	0.9417042
230	0.3556327	0.6443673
231	0.0022580978	0.99774194
232	0.06707768	0.9329223
233	0.05015413	0.9498458
234	0.014444426	0.98555565
235	0.005243712	0.99475634
236	0.00891888	0.9910812
237	0.105844215	0.89415574
238	0.63662386	0.3633761
239	0.084531344	0.9154687
240	0.00038843736	0.99961156
241	0.0037278028	0.9962722
242	0.0016238589	0.99837613
243	0.05458001	0.94542
244	0.028638488	0.9713615
245	0.023467947	0.9765321
246	0.010362841	0.9896372
247	0.00316498	0.99683505
248	0.04248829	0.9575117
249	0.00832374	0.9916762
250	0.01981328	0.98018664
251	0.0019820272	0.998018
252	0.0329154	0.9670846
253	0.3314626	0.6685374
254	0.049913686	0.95008624
255	0.01688264	0.98311734
256	0.0016173213	0.9983827
257	0.55255514	0.4474449
258	0.0023569928	0.99764293
259	0.4470508	0.55294925
260	0.00084334647	0.9991567
261	0.05031433	0.9496857
262	0.0016496086	0.9983504
263	0.8452555	0.1547445
264	0.2822559	0.71774405
265	0.25820795	0.741792
266	0.0035968581	0.9964031
267	0.008741387	0.99125856
268	0.07435763	0.9256424
269	0.11615014	0.8838498
270	0.23992059	0.7600795
271	0.0027207846	0.9972792
272	0.004437539	0.99556243
273	0.007490461	0.9925095
274	0.08587636	0.9141236
275	0.0065080947	0.99349195
276	0.0072912998	0.9927087
277	0.022227904	0.9777721
278	0.037528843	0.9624712
279	0.054443877	0.9455561
280	0.03224849	0.96775144
281	0.02136501	0.978635
282	0.057475038	0.94252497
283	0.03056351	0.9694365
284	0.4302998	0.56970024
285	0.0030676343	0.9969324
286	0.8531319	0.14686806
287	0.0321293	0.9678707
288	0.0048517482	0.99514824
289	0.006774905	0.99322504
290	0.0028501563	0.9971499
291	0.23745699	0.762543
292	0.0037200367	0.99628
293	0.0072200787	0.9927799
294	0.00032655374	0.9996735
295	0.012103847	0.9878962
296	0.8071602	0.19283974
297	0.038898326	0.9611017
298	0.14623435	0.85376567
299	0.27037406	0.72962594
300	0.17242338	0.82757664
301	0.0023707277	0.99762934
302	0.022831103	0.9771689
303	0.99057406	0.009425937
304	0.06781305	0.93218696
305	0.0019645335	0.9980355
306	0.7740388	0.22596124
307	0.09333025	0.90666974
308	0.113391966	0.886608
309	0.0018453258	0.9981547
310	0.0018766454	0.99812335
311	0.19395667	0.8060433
312	0.7931166	0.20688337
313	0.944536	0.055464018
314	0.03354709	0.9664529
315	0.001763359	0.99823666
316	0.048865236	0.95113474
317	0.0990714	0.9009287
318	0.024413815	0.9755862
319	0.21162373	0.7883763
320	0.0107966	0.9892034
321	0.22405207	0.77594787
322	0.42902473	0.5709753
323	0.0025212634	0.9974788
324	0.0006224695	0.99937755
325	0.012996552	0.9870034
326	0.002072542	0.9979274
327	0.026885144	0.97311485
328	0.15893269	0.8410673
329	0.001340886	0.99865913
330	0.11870947	0.88129056
331	0.62239337	0.37760666
332	0.99968565	0.0003144326
333	0.00611427	0.9938857
334	0.042435553	0.9575644
335	0.3125866	0.6874134
336	0.027600266	0.9723998
337	0.033765275	0.9662347
338	0.27218983	0.7278102
339	0.046191525	0.9538084
340	0.0027712397	0.9972288
341	0.003532952	0.996467
342	0.0083685815	0.99163145
343	0.0056909234	0.99430907
344	0.001369182	0.9986308
345	0.63396555	0.3660345
346	0.18490805	0.81509197
347	0.110624515	0.88937545
348	0.14685315	0.85314685
349	0.99537814	0.0046218424
350	0.0012616791	0.99873835
351	0.014060415	0.9859396
352	0.0036623126	0.99633765
353	0.03180388	0.9681961
354	0.41694358	0.5830564
355	0.011962631	0.98803735
356	0.46482798	0.53517205
357	0.0037836274	0.99621636
358	0.0019104513	0.9980895
359	0.0009858448	0.99901414
360	0.00234143	0.9976586
361	0.10665502	0.893345
362	0.0011437411	0.9988563
363	0.39880925	0.60119075
364	0.21484059	0.7851594
365	0.067723714	0.9322763
366	0.3207975	0.6792025
367	0.022156253	0.9778438
368	0.41551733	0.58448267
369	0.31246117	0.68753886
370	0.041652456	0.95834756
371	0.0017444794	0.99825555
372	0.008641433	0.99135864
373	0.06500644	0.93499357
374	0.051799927	0.94820005
375	0.008973535	0.99102646
376	0.017885152	0.9821148
377	0.120593935	0.8794061
378	0.0017148872	0.9982851
379	0.2875358	0.7124642
380	0.024786308	0.9752137
381	0.02949009	0.9705099
382	0.1033509	0.8966491
383	0.030440826	0.96955925
384	0.40604985	0.59395015
385	0.050781887	0.94921815
386	0.0066008247	0.99339914
387	0.03789851	0.96210146
388	0.5023796	0.4976204
389	0.95225924	0.047740724
390	0.011927108	0.9880728
391	0.006622472	0.9933775
392	0.14769413	0.85230595
393	0.026634488	0.9733655
394	0.0047919303	0.9952081
395	0.0062375576	0.99376243
396	0.00014381458	0.9998561
397	0.12578331	0.87421674
398	0.98676455	0.013235395
399	0.9020531	0.097946845
400	0.08147184	0.91852814
401	0.17467229	0.82532775
402	0.08540605	0.91459394
403	0.3201297	0.6798703
404	0.7463325	0.2536675
405	0.9621571	0.03784286
406	0.13210525	0.86789477
407	0.051726215	0.9482738
408	0.36842847	0.6315716
409	0.007468373	0.9925316
410	0.36073396	0.639266
